ean;sku;name;wysokosc_opak_mm;glebokosc_opak_mm;szerokosc_opak_mm;waga_g;description
;2095880;LEGO DUPLO Disney 10465;282;118;456;;"Cechy Seria: DUPLO® Liczba minifigurek do zabawy: 3 szt. Ilość elementów: 87 Zalecany wiek: 2 lata+ Instrukcja: Tak Waga i rozmiary Głębokość produktu: 160 mm Wysokość produktu: 260 mm Szerokość produktu: 640 mm Dane opakowania Głębokość opakowania: 118 mm Waga wraz z opakowaniem: 1,38 kg Wysokość opakowania: 282 mm Szerokość opakowania: 456 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;2095881;LEGO DUPLO Peppa Pig 10467;378;118;354;;"Cechy Zalecany wiek: 2 lata+ Liczba minifigurek do zabawy: 5 szt. Ilość elementów: 84 Instrukcja: Tak Seria: DUPLO® Waga i rozmiary Wysokość produktu: 260 mm Szerokość produktu: 250 mm Głębokość produktu: 90 mm Dane opakowania Waga wraz z opakowaniem: 1,33 kg Głębokość opakowania: 118 mm Wysokość opakowania: 378 mm Szerokość opakowania: 354 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;2095882;LEGO DUPLO Peppa Pig 10468;191;91;262;390;"Cechy Zalecany wiek: 2 lata+ Seria: DUPLO® Liczba minifigurek do zabawy: 2 szt. Instrukcja: Tak Ilość elementów: 18 Waga i rozmiary Głębokość produktu: 120 mm Wysokość produktu: 90 mm Szerokość produktu: 70 mm Dane opakowania Szerokość opakowania: 262 mm Wysokość opakowania: 191 mm Waga wraz z opakowaniem: 390 g Głębokość opakowania: 91 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;2095883;LEGO Disney 43288 - Doniczka Sally;282;59;262;558;"Cechy Zalecany wiek: 9 lat+ Liczba minifigurek do zabawy: 1 szt. Ilość elementów: 346 Instrukcja: Tak Seria: Disney Waga i rozmiary Szerokość produktu: 120 mm Głębokość produktu: 100 mm Wysokość produktu: 270 mm Dane opakowania Głębokość opakowania: 59 mm Waga wraz z opakowaniem: 558 g Wysokość opakowania: 282 mm Szerokość opakowania: 262 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;2095884;LEGO Disney 43290 - Stefan i As;282;59;262;739;"Cechy Zalecany wiek: 9 lat+ Instrukcja: Tak Ilość elementów: 628 Seria: Disney Waga i rozmiary Wysokość produktu: 290 mm Szerokość produktu: 120 mm Głębokość produktu: 160 mm Dane opakowania Szerokość opakowania: 262 mm Waga wraz z opakowaniem: 739 g Wysokość opakowania: 282 mm Głębokość opakowania: 59 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;2095885;LEGO City Trains 60508;378;103;555;;"Cechy Seria: City Instrukcja: Tak Zalecany wiek: 7 lat+ Ilość elementów: 1313 Liczba minifigurek do zabawy: 6 szt. Waga i rozmiary Wysokość produktu: 90 mm Szerokość produktu: 60 mm Głębokość produktu: 800 mm Dane opakowania Szerokość opakowania: 555 mm Wysokość opakowania: 378 mm Waga wraz z opakowaniem: 2,8 kg Głębokość opakowania: 103 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;2095886;LEGO Ninjago 71853;100;;;;"Cechy Zalecany wiek: 4 lata+ Liczba minifigurek do zabawy: 2 szt. Seria: NINJAGO® Instrukcja: Tak Ilość elementów: 107 Waga i rozmiary Wysokość produktu: 100 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;2095887;LEGO Ninjago 71860;372;66;351;;"Cechy Zalecany wiek: 14 lat+ Liczba minifigurek do zabawy: 1 szt. Ilość elementów: 1293 Instrukcja: Tak Seria: NINJAGO® Waga i rozmiary Wysokość produktu: 320 mm Dane opakowania Waga wraz z opakowaniem: 1,1 kg Szerokość opakowania: 351 mm Wysokość opakowania: 372 mm Głębokość opakowania: 66 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;2095888;LEGO City Formula 1 60493;280;80;260;;"Cechy Zalecany wiek: 7 lat+ Liczba minifigurek do zabawy: 3 szt. Ilość elementów: 508 Instrukcja: Tak Seria: City Waga i rozmiary Wysokość produktu: 80 mm Głębokość produktu: 240 mm Szerokość produktu: 70 mm Dane opakowania Głębokość opakowania: 80 mm Szerokość opakowania: 260 mm Wysokość opakowania: 280 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;2095889;LEGO Disney 43300 - Kubuś Puchatek;378;118;354;;"Cechy Ilość elementów: 1399 Instrukcja: Tak Zalecany wiek: 18 lat+ Liczba minifigurek do zabawy: 2 szt. Seria: Disney Waga i rozmiary Wysokość produktu: 230 mm Dane opakowania Głębokość opakowania: 118 mm Waga wraz z opakowaniem: 1,92 kg Wysokość opakowania: 378 mm Szerokość opakowania: 354 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928933;LEGO Harry Potter 76419 Zamek Hogwart i błonia;375;109;478;;"Cechy Zalecany wiek: 18 lat+ Ilość elementów: 2660 Seria: Harry Potter™ Instrukcja: Tak Liczba minifigurek do zabawy: 1 szt. Waga i rozmiary Głębokość opakowania: 109 mm Szerokość opakowania: 478 mm Wysokość produktu: 210 mm Szerokość produktu: 350 mm Głębokość produktu: 250 mm Waga wraz z opakowaniem: 3,08 kg Wysokość opakowania: 375 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928935;LEGO Minecraft 21251 Pustynna wyprawa Steve'a;50;80;80;;"Cechy Ilość elementów: 75 Seria: Minecraft® Liczba minifigurek do zabawy: 1 szt. Zalecany wiek: 6 lat+ Instrukcja: Tak Waga i rozmiary Wysokość produktu: 50 mm Szerokość produktu: 80 mm Głębokość produktu: 80 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1928961;LEGO FRIENDS 42654 PONY RANCH & STABLE;282;61;456;;"Cechy Zalecany wiek: 7 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 4 szt. Ilość elementów: 727 Seria: Friends Waga i rozmiary Szerokość produktu: 330 mm Wysokość produktu: 170 mm Głębokość produktu: 140 mm Dane opakowania Głębokość opakowania: 61 mm Szerokość opakowania: 456 mm Wysokość opakowania: 282 mm Waga wraz z opakowaniem: 1,06 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1928968;LEGO Friends 42671 Zielona kawiarnia i kwiaciarnia;282;72;456;;"Cechy Seria: Friends Instrukcja: Tak Ilość elementów: 1138 Liczba minifigurek do zabawy: 4 szt. Zalecany wiek: 9 lat+ Waga i rozmiary Wysokość produktu: 150 mm Głębokość produktu: 130 mm Szerokość produktu: 320 mm Dane opakowania Wysokość opakowania: 282 mm Szerokość opakowania: 456 mm Głębokość opakowania: 72 mm Waga wraz z opakowaniem: 1,29 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929016;LEGO FORTNITE 77071 Lama Zaopatrzeniowa;260;74;282;707;"Cechy Seria: Fortnite Ilość elementów: 691 Zalecany wiek: 12 lat+ Instrukcja: Tak Waga i rozmiary Szerokość produktu: 80 mm Głębokość produktu: 160 mm Wysokość produktu: 240 mm Dane opakowania Głębokość opakowania: 74 mm Wysokość opakowania: 260 mm Waga wraz z opakowaniem: 707 g Szerokość opakowania: 282 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929126;LEGO Wednesday 76784 BUFFALO;262;61;191;367;"Cechy Ilość elementów: 358 Liczba minifigurek do zabawy: 2 szt. Zalecany wiek: 9 lat+ Instrukcja: Tak Waga i rozmiary Szerokość produktu: 100 mm Głębokość produktu: 90 mm Wysokość produktu: 230 mm Dane opakowania Głębokość opakowania: 61 mm Wysokość opakowania: 262 mm Szerokość opakowania: 191 mm Waga wraz z opakowaniem: 367 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929196;LEGO Speed Champions 77240 Hipersamochód Bugatti;141;72;262;317;"Cechy Ilość elementów: 291 Liczba minifigurek do zabawy: 1 szt. Instrukcja: Tak Zalecany wiek: 9 lat+ Seria: Speed Champions Waga i rozmiary Szerokość produktu: 70 mm Wysokość produktu: 40 mm Głębokość produktu: 150 mm Dane opakowania Waga wraz z opakowaniem: 317 g Szerokość opakowania: 262 mm Wysokość opakowania: 141 mm Głębokość opakowania: 72 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929204;LEGO Minecraft 21252 Zbrojownia;190;45;260;316;"Cechy Ilość elementów: 203 Liczba minifigurek do zabawy: 2 szt. Seria: Minecraft® Zalecany wiek: 7 lat+ Instrukcja: Tak Waga i rozmiary Wysokość produktu: 60 mm Głębokość produktu: 60 mm Szerokość produktu: 90 mm Dane opakowania Waga wraz z opakowaniem: 316 g Wysokość opakowania: 190 mm Szerokość opakowania: 260 mm Głębokość opakowania: 45 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1929207;Lego 40746 Inne - Ciężarówka Świętego Mikołaja;140;60;260;297;"Cechy Ilość elementów: 224 Zalecany wiek: 8 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 1 szt. Seria: LEGO® Icons Waga i rozmiary Szerokość produktu: 70 mm Głębokość produktu: 130 mm Wysokość produktu: 150 mm Dane opakowania Wysokość opakowania: 140 mm Szerokość opakowania: 260 mm Głębokość opakowania: 60 mm Waga wraz z opakowaniem: 297 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1938792;LEGO Speed Champions 77256 DMC DeLorean;141;72;262;425;"Cechy Zalecany wiek: 9 lat+ Ilość elementów: 270 Seria: Speed Champions Instrukcja: Tak Waga i rozmiary Wysokość produktu: 100 mm Głębokość produktu: 170 mm Szerokość produktu: 70 mm Dane opakowania Głębokość opakowania: 72 mm Szerokość opakowania: 262 mm Waga wraz z opakowaniem: 425 g Wysokość opakowania: 141 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;2011940;LEGO Architecture 21061 Notre-Dame w Paryżu;380;130;555;;"Cechy Instrukcja: Tak Zalecany wiek: 18 lat+ Ilość elementów: 4383 Seria: Architecture Waga i rozmiary Wysokość produktu: 330 mm Szerokość produktu: 220 mm Głębokość produktu: 410 mm Dane opakowania Szerokość opakowania: 555 mm Wysokość opakowania: 380 mm Waga wraz z opakowaniem: 3,57 kg Głębokość opakowania: 130 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;2340079;Pluszak LEGO Friends - Piesek Popsy;;;;;Cechy Zalecany wiek: Dziecko Kolor produktu: Brązowy Rodzaj: Zwierzęta Typ produktu: Pluszowa zabawka Sugerowana płeć: Unisex Dane logistyczne Ilość sztuk: 1
;2608363;LEGO Friends 42684 - Jednorożcowa kawiarnia;189;69;350;664;"Cechy Instrukcja: Tak Zalecany wiek: 6 lat+ Ilość elementów: 475 Seria: Friends Liczba minifigurek do zabawy: 3 szt. Waga i rozmiary Głębokość produktu: 100 mm Wysokość produktu: 120 mm Szerokość produktu: 260 mm Dane opakowania Głębokość opakowania: 69 mm Waga wraz z opakowaniem: 664 g Wysokość opakowania: 189 mm Szerokość opakowania: 350 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;2608364;LEGO Friends 42688 - Stajnia i szkółka jeździecka;279;70;455;;"Cechy Instrukcja: Tak Seria: Friends Liczba minifigurek do zabawy: 3 szt. Ilość elementów: 735 Zalecany wiek: 7 lat+ Waga i rozmiary Wysokość produktu: 170 mm Szerokość produktu: 280 mm Głębokość produktu: 160 mm Dane opakowania Głębokość opakowania: 70 mm Wysokość opakowania: 279 mm Szerokość opakowania: 455 mm Waga wraz z opakowaniem: 1,13 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;2608365;LEGO Friends 42689 - Domek klubu przyjaciół z Heartlake;350;90;374;;"Cechy Instrukcja: Tak Ilość elementów: 794 Liczba minifigurek do zabawy: 5 szt. Zalecany wiek: 8 lat+ Seria: Friends Waga i rozmiary Głębokość produktu: 190 mm Wysokość produktu: 270 mm Szerokość produktu: 180 mm Dane opakowania Głębokość opakowania: 90 mm Wysokość opakowania: 350 mm Szerokość opakowania: 374 mm Waga wraz z opakowaniem: 1,47 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;2630118;LEGO Ideas 21376 - Rudy kot;456;136;282;;"Cechy Seria: Ideas Zalecany wiek: 18 lat+ Ilość elementów: 1755 Instrukcja: Tak Waga i rozmiary Wysokość produktu: 320 mm Dane opakowania Głębokość opakowania: 136 mm Waga wraz z opakowaniem: 2,67 kg Szerokość opakowania: 282 mm Wysokość opakowania: 456 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;2761571;LEGO Icons 11370 - Stranger Things: Dom Creelów;378;118;555;;"Cechy Ilość elementów: 2593 Zalecany wiek: 18 lat+ Liczba minifigurek do zabawy: 13 szt. Instrukcja: Tak Seria: LEGO® Icons Waga i rozmiary Szerokość produktu: 500 mm Wysokość produktu: 290 mm Głębokość produktu: 170 mm Dane opakowania Głębokość opakowania: 118 mm Waga wraz z opakowaniem: 3,48 kg Szerokość opakowania: 555 mm Wysokość opakowania: 378 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;2761573;LEGO Icons 11371 - Ulica handlowa;554;129;376;;"Cechy Instrukcja: Tak Ilość elementów: 3456 Zalecany wiek: 18 lat+ Seria: LEGO® Icons Waga i rozmiary Głębokość produktu: 250 mm Szerokość produktu: 250 mm Wysokość produktu: 360 mm Dane opakowania Waga wraz z opakowaniem: 3,39 kg Wysokość opakowania: 554 mm Głębokość opakowania: 129 mm Szerokość opakowania: 376 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;2761574;LEGO Super Mario 72040 - Kapitan Toad i obóz;141;48;262;277;"Cechy Zalecany wiek: 6 lat+ Instrukcja: Tak Ilość elementów: 159 Seria: LEGO® Super Mario™ Liczba minifigurek do zabawy: 1 szt. Waga i rozmiary Głębokość produktu: 80 mm Wysokość produktu: 80 mm Szerokość produktu: 120 mm Dane opakowania Wysokość opakowania: 141 mm Szerokość opakowania: 262 mm Głębokość opakowania: 48 mm Waga wraz z opakowaniem: 277 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;2608362;LEGO Okolicznościowe 40816 - Dekoracyjna pisanka;190;60;204;286;"Cechy Ilość elementów: 386 Instrukcja: Tak Zalecany wiek: 9 lat+ Seria: Seasons and occasion Waga i rozmiary Wysokość produktu: 100 mm Głębokość produktu: 70 mm Szerokość produktu: 70 mm Dane opakowania Głębokość opakowania: 60 mm Szerokość opakowania: 204 mm Waga wraz z opakowaniem: 286 g Wysokość opakowania: 190 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
